timestamp,factory_id,line_id,shift,product_id,order_id,planned_qty,produced_qty,scrap_qty,defects_count,defect_type,cycle_time_s,oee,availability,performance,quality,machine_state,downtime_reason,maintenance_type,maintenance_due_date,vibration_mm_s,temperature_c,pressure_bar,energy_kwh,operator_id,workorder_status
2025-11-08 05:30:00,FRA-PLANT-01,Line-B,Shift-3,P-Assembly,WO-20251108-7277,41,39,0,0,None,30.59,0.702,1.0,0.702,0.999,Running,None,Preventive,2025-11-09,2.299,39.19,6.8,11.318,OP-020,In-Progress
2025-11-08 05:30:00,FRA-PLANT-01,Line-C,Shift-3,P-Widget,WO-20251108-5735,48,48,1,0,None,34.22,1.0,1.0,1.06,0.973,Running,None,Inspection,2025-11-11,2.196,35.8,6.29,11.327,OP-004,Completed
2025-11-08 05:45:00,FRA-PLANT-01,Line-A,Shift-3,P-Widget,WO-20251108-8543,45,44,1,0,None,30.19,0.71,1.0,0.741,0.957,Running,None,Corrective,2025-11-11,0.954,39.57,6.16,12.032,OP-009,In-Progress
2025-11-08 05:45:00,FRA-PLANT-01,Line-B,Shift-3,P-Widget,WO-20251108-5908,77,76,0,0,None,39.26,0.943,1.0,0.943,1.0,Running,None,Calibration,2025-11-10,1.869,36.54,6.89,13.044,OP-008,In-Progress
2025-11-08 05:45:00,FRA-PLANT-01,Line-C,Shift-3,P-Widget,WO-20251108-4842,42,41,0,0,None,28.51,0.938,1.0,0.96,0.977,Running,None,Preventive,2025-11-10,1.606,38.07,6.75,12.619,OP-006,In-Progress
2025-11-08 06:00:00,FRA-PLANT-01,Line-A,Shift-1,P-Gadget,WO-20251108-1112,63,65,3,2,Crack,40.79,0.815,1.0,0.866,0.941,Running,None,Preventive,2025-11-11,2.113,35.29,6.6,12.217,OP-016,Completed
2025-11-08 06:00:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-9868,61,58,4,4,None,42.07,0.719,1.0,0.778,0.923,Running,None,Preventive,2025-11-10,1.971,36.08,6.66,11.591,OP-005,In-Progress
2025-11-08 06:00:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251108-7620,49,48,1,0,None,25.68,0.8,1.0,0.825,0.97,Running,None,Preventive,2025-11-15,1.648,40.81,6.38,11.199,OP-014,In-Progress
2025-11-08 06:15:00,FRA-PLANT-01,Line-A,Shift-1,P-Gadget,WO-20251108-4955,71,18,1,0,None,39.23,0.487,0.474,1.092,0.94,Changeover,Changeover,Inspection,2025-11-15,1.486,29.68,5.69,8.573,OP-018,On-Hold
2025-11-08 06:15:00,FRA-PLANT-01,Line-B,Shift-1,P-Assembly,WO-20251108-4974,60,55,2,2,None,36.32,0.865,1.0,0.899,0.962,Running,None,Preventive,2025-11-10,2.032,38.42,6.55,12.001,OP-004,In-Progress
2025-11-08 06:15:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251108-2022,61,61,1,0,None,40.2,1.0,1.0,1.035,0.975,Running,None,Preventive,2025-11-15,2.147,39.12,6.96,11.027,OP-002,Completed
2025-11-08 06:30:00,FRA-PLANT-01,Line-A,Shift-1,P-Gadget,WO-20251108-1833,59,60,2,2,None,29.28,1.0,1.0,1.074,0.965,Running,None,Preventive,2025-11-11,1.432,37.68,5.8,12.039,OP-016,Completed
2025-11-08 06:30:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-1522,64,61,1,0,None,26.19,0.789,1.0,0.814,0.97,Running,None,Preventive,2025-11-11,2.561,37.23,6.3,11.194,OP-013,In-Progress
2025-11-08 06:30:00,FRA-PLANT-01,Line-C,Shift-1,P-Assembly,WO-20251108-9559,77,68,2,2,None,35.5,0.763,1.0,0.797,0.958,Running,None,Preventive,2025-11-08,1.881,39.03,6.81,11.296,OP-018,In-Progress
2025-11-08 06:45:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251108-6873,50,10,0,0,None,25.87,0.555,0.681,0.857,0.95,Changeover,Changeover,Inspection,2025-11-09,0.665,29.78,5.17,7.783,OP-006,On-Hold
2025-11-08 06:45:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-4329,68,59,2,1,None,39.78,0.905,1.0,0.946,0.957,Running,None,Preventive,2025-11-10,1.795,37.54,6.43,12.672,OP-006,In-Progress
2025-11-08 06:45:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251108-7048,40,39,2,1,None,25.42,0.689,1.0,0.743,0.927,Running,None,Preventive,2025-11-22,1.738,40.23,6.55,11.436,OP-014,In-Progress
2025-11-08 07:00:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251108-3272,46,44,1,0,None,25.56,0.733,1.0,0.761,0.963,Running,None,Preventive,2025-11-08,1.951,38.15,6.58,12.369,OP-001,In-Progress
2025-11-08 07:00:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-7358,41,38,0,0,None,34.26,0.972,1.0,0.992,0.98,Running,None,Preventive,2025-11-10,3.053,37.87,6.07,12.801,OP-012,In-Progress
2025-11-08 07:00:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251108-9032,53,47,0,0,None,35.85,1.0,1.0,1.093,1.0,Running,None,Corrective,2025-11-11,1.342,39.07,6.38,12.751,OP-001,In-Progress
2025-11-08 07:15:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251108-1598,45,44,4,3,None,25.54,0.876,1.0,0.976,0.898,Running,None,Preventive,2025-11-11,2.109,39.44,6.0,11.548,OP-020,In-Progress
2025-11-08 07:15:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-3109,40,37,1,1,None,28.59,0.955,1.0,1.005,0.95,Running,None,Inspection,2025-11-10,1.819,38.9,6.74,11.397,OP-020,In-Progress
2025-11-08 07:15:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251108-3812,78,68,1,0,None,35.64,1.0,1.0,1.09,0.973,Running,None,Corrective,2025-11-22,1.084,40.66,6.5,12.419,OP-014,In-Progress
2025-11-08 07:30:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251108-3060,60,19,1,0,None,33.35,0.411,0.518,0.84,0.944,Changeover,Changeover,Inspection,2025-11-10,1.084,27.41,5.11,7.346,OP-008,On-Hold
2025-11-08 07:30:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-7039,53,45,1,0,Dimensions,27.78,0.786,1.0,0.809,0.972,Running,None,Corrective,2025-11-10,1.869,36.79,6.58,11.203,OP-014,In-Progress
2025-11-08 07:30:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251108-3883,71,0,0,0,None,41.33,0.306,0.33,0.984,0.942,Breakdown,Unplanned Breakdown,Preventive,2025-11-15,1.107,28.87,5.11,4.176,OP-019,Planned
2025-11-08 07:45:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-4525,69,63,2,1,None,44.15,1.0,1.0,1.052,0.953,Running,None,Preventive,2025-11-22,1.32,37.6,6.77,11.542,OP-010,In-Progress
2025-11-08 07:45:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-9935,74,15,0,0,None,37.73,0.596,0.872,0.714,0.957,Idle,Material Shortage,Corrective,2025-11-10,0.803,31.77,5.73,5.862,OP-014,In-Progress
2025-11-08 07:45:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251108-8856,78,19,0,0,None,38.25,0.42,0.522,0.839,0.96,Changeover,Changeover,Calibration,2025-11-15,0.948,34.24,4.9,8.374,OP-005,On-Hold
2025-11-08 08:00:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-9186,61,61,3,3,None,34.5,0.945,1.0,0.998,0.946,Running,None,Preventive,2025-11-22,1.53,36.68,6.82,10.832,OP-012,Completed
2025-11-08 08:00:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251108-3905,67,63,3,3,None,31.07,0.768,1.0,0.811,0.947,Running,None,Preventive,2025-11-09,2.084,42.28,6.65,11.931,OP-003,In-Progress
2025-11-08 08:00:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251108-9613,65,59,2,1,Paint,35.29,0.964,1.0,1.007,0.958,Running,None,Corrective,2025-11-10,1.667,40.41,6.19,12.24,OP-017,In-Progress
2025-11-08 08:15:00,FRA-PLANT-01,Line-A,Shift-1,P-Gadget,WO-20251108-6400,49,46,0,0,None,38.06,1.0,1.0,1.092,1.0,Running,None,Preventive,2025-11-10,1.857,37.54,6.84,10.96,OP-009,In-Progress
2025-11-08 08:15:00,FRA-PLANT-01,Line-B,Shift-1,P-Assembly,WO-20251108-8378,48,50,2,2,None,45.0,1.0,1.0,1.055,0.951,Running,None,Preventive,2025-11-15,1.99,37.14,6.25,12.573,OP-006,Completed
2025-11-08 08:15:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251108-7670,70,21,0,0,None,42.81,0.475,0.659,0.742,0.973,Changeover,Changeover,Preventive,2025-11-09,1.297,28.39,5.21,7.661,OP-001,On-Hold
2025-11-08 08:30:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-5835,46,46,0,0,None,32.54,0.97,1.0,0.983,0.987,Running,None,Preventive,2025-11-09,1.912,37.82,6.51,12.809,OP-015,Completed
2025-11-08 08:30:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-1130,78,72,4,2,Dimensions,32.52,0.702,1.0,0.753,0.932,Running,None,Corrective,2025-11-09,2.706,33.55,6.46,12.258,OP-008,In-Progress
2025-11-08 08:30:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251108-6061,46,6,0,0,None,26.23,0.75,0.904,0.886,0.935,Breakdown,Unplanned Breakdown,Corrective,2025-11-11,0.652,31.24,5.77,3.708,OP-016,Planned
2025-11-08 08:45:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-3480,43,41,1,1,None,32.39,0.84,1.0,0.865,0.971,Running,None,Inspection,2025-11-22,1.893,38.21,6.51,13.003,OP-015,In-Progress
2025-11-08 08:45:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251108-3580,56,58,3,3,None,33.72,0.808,1.0,0.855,0.945,Running,None,Inspection,2025-11-09,2.412,38.06,6.25,11.261,OP-016,Completed
2025-11-08 08:45:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251108-6191,77,67,1,0,None,33.84,1.0,1.0,1.079,0.972,Running,None,Corrective,2025-11-10,1.939,43.29,6.53,11.951,OP-003,In-Progress
2025-11-08 09:00:00,FRA-PLANT-01,Line-A,Shift-1,P-Gadget,WO-20251108-6647,62,63,2,1,None,35.25,1.0,1.0,1.065,0.957,Running,None,Preventive,2025-11-11,1.581,35.73,6.62,12.029,OP-002,Completed
2025-11-08 09:00:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-5768,68,60,1,1,None,32.8,0.996,1.0,1.03,0.967,Running,None,Preventive,2025-11-09,2.282,38.87,6.09,12.67,OP-016,In-Progress
2025-11-08 09:00:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251108-6617,40,37,1,0,None,35.43,0.673,1.0,0.709,0.948,Running,None,Preventive,2025-11-09,2.116,42.38,6.12,11.836,OP-014,In-Progress
2025-11-08 09:15:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-5196,70,65,4,4,Paint,40.88,1.0,1.0,1.081,0.934,Running,None,Inspection,2025-11-11,2.107,40.65,6.76,11.354,OP-001,In-Progress
2025-11-08 09:15:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-5953,68,61,2,2,None,35.7,0.828,1.0,0.866,0.956,Running,None,Corrective,2025-11-11,2.156,40.23,6.32,11.611,OP-006,In-Progress
2025-11-08 09:15:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251108-8702,66,57,4,3,None,32.96,0.9,1.0,0.971,0.927,Running,None,Calibration,2025-11-11,2.479,34.57,7.09,11.556,OP-005,In-Progress
2025-11-08 09:30:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-2713,78,77,2,1,None,37.96,0.812,1.0,0.843,0.963,Running,None,Preventive,2025-11-08,1.874,35.91,6.14,12.138,OP-005,In-Progress
2025-11-08 09:30:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-7768,59,54,1,0,None,37.92,0.913,1.0,0.94,0.971,Running,None,Calibration,2025-11-09,1.741,39.25,6.47,12.513,OP-015,In-Progress
2025-11-08 09:30:00,FRA-PLANT-01,Line-C,Shift-1,P-Assembly,WO-20251108-8793,68,61,2,1,None,28.4,0.918,1.0,0.96,0.956,Running,None,Calibration,2025-11-15,1.318,36.33,6.42,12.286,OP-006,In-Progress
2025-11-08 09:45:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-9611,42,41,0,0,None,43.51,0.816,1.0,0.816,1.0,Running,None,Preventive,2025-11-09,1.903,37.32,6.3,11.847,OP-003,In-Progress
2025-11-08 09:45:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251108-6485,69,62,2,1,Misalignment,43.22,0.988,1.0,1.027,0.962,Running,None,Corrective,2025-11-15,2.086,36.53,6.53,13.162,OP-019,In-Progress
2025-11-08 09:45:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251108-5473,75,76,5,3,Misalignment,29.79,0.843,1.0,0.905,0.931,Running,None,Corrective,2025-11-10,1.673,41.13,7.12,12.602,OP-009,Completed
2025-11-08 10:00:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251108-2630,71,66,1,0,None,34.97,0.954,1.0,0.981,0.972,Running,None,Preventive,2025-11-15,1.573,40.12,6.99,12.652,OP-005,In-Progress
2025-11-08 10:00:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-5103,74,71,3,1,None,42.56,0.871,1.0,0.915,0.952,Running,None,Calibration,2025-11-09,2.885,40.99,6.58,10.89,OP-001,In-Progress
2025-11-08 10:00:00,FRA-PLANT-01,Line-C,Shift-1,P-Assembly,WO-20251108-9735,62,62,1,1,None,38.11,0.766,1.0,0.79,0.97,Running,None,Inspection,2025-11-15,2.507,37.79,5.88,11.653,OP-008,Completed
2025-11-08 10:15:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-4271,64,61,2,1,None,31.84,0.712,1.0,0.747,0.953,Running,None,Calibration,2025-11-22,1.72,37.2,6.96,11.942,OP-006,In-Progress
2025-11-08 10:15:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-5771,71,69,3,2,None,28.3,0.7,1.0,0.741,0.945,Running,None,Preventive,2025-11-09,1.465,39.76,6.38,10.803,OP-006,In-Progress
2025-11-08 10:15:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251108-2862,54,46,2,2,None,39.25,0.771,1.0,0.816,0.945,Running,None,Corrective,2025-11-09,2.229,36.06,6.18,12.039,OP-011,In-Progress
2025-11-08 10:30:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251108-5132,52,4,0,0,None,28.43,0.461,0.594,0.828,0.938,Breakdown,Unplanned Breakdown,Corrective,2025-11-10,1.63,29.59,5.13,3.827,OP-004,Planned
2025-11-08 10:30:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-4256,52,44,2,1,Crack,36.99,0.973,1.0,1.042,0.933,Running,None,Preventive,2025-11-09,1.675,38.18,6.3,11.781,OP-009,In-Progress
2025-11-08 10:30:00,FRA-PLANT-01,Line-C,Shift-1,P-Assembly,WO-20251108-4530,64,59,2,1,None,25.67,0.803,1.0,0.846,0.95,Running,None,Preventive,2025-11-15,0.877,38.3,6.54,11.61,OP-004,In-Progress
2025-11-08 10:45:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-6279,70,71,3,2,None,39.31,0.731,1.0,0.766,0.954,Running,None,Preventive,2025-11-11,1.602,36.36,6.6,12.49,OP-006,Completed
2025-11-08 10:45:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-9591,66,68,2,2,None,29.27,0.807,1.0,0.836,0.965,Running,None,Preventive,2025-11-10,2.851,40.33,6.7,12.031,OP-019,Completed
2025-11-08 10:45:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251108-6217,58,9,0,0,None,25.54,0.627,0.95,0.713,0.926,Maintenance,Planned Maintenance,Preventive,2025-11-15,1.749,34.32,5.1,5.874,OP-015,On-Hold
2025-11-08 11:00:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-8517,79,24,1,0,None,33.17,0.28,0.364,0.807,0.954,Changeover,Changeover,Corrective,2025-11-15,1.579,31.85,5.28,7.246,OP-008,On-Hold
2025-11-08 11:00:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251108-4368,63,65,2,1,Paint,28.9,1.0,1.0,1.074,0.965,Running,None,Preventive,2025-11-08,2.565,37.62,6.73,11.051,OP-020,Completed
2025-11-08 11:00:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251108-6233,60,3,0,0,None,44.98,0.414,0.492,0.862,0.977,Breakdown,Unplanned Breakdown,Corrective,2025-11-15,1.772,30.55,4.8,4.297,OP-004,Planned
2025-11-08 11:15:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-6174,67,58,0,0,None,40.22,0.876,1.0,0.891,0.984,Running,None,Corrective,2025-11-15,0.895,36.97,6.25,11.19,OP-015,In-Progress
2025-11-08 11:15:00,FRA-PLANT-01,Line-B,Shift-1,P-Assembly,WO-20251108-7399,78,77,3,1,Scratch,35.61,0.753,1.0,0.786,0.959,Running,None,Preventive,2025-11-11,2.025,32.75,6.44,11.616,OP-006,In-Progress
2025-11-08 11:15:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251108-4585,40,39,0,0,None,25.51,0.786,1.0,0.798,0.984,Running,None,Preventive,2025-11-15,2.722,36.17,6.62,11.617,OP-018,In-Progress
2025-11-08 11:30:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-9201,58,50,2,1,None,39.94,0.941,1.0,0.993,0.947,Running,None,Inspection,2025-11-10,1.032,37.65,6.59,12.989,OP-010,In-Progress
2025-11-08 11:30:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251108-8748,54,48,4,4,Crack,43.18,0.863,1.0,0.942,0.917,Running,None,Preventive,2025-11-15,1.354,36.88,6.36,12.877,OP-020,In-Progress
2025-11-08 11:30:00,FRA-PLANT-01,Line-C,Shift-1,P-Assembly,WO-20251108-8148,43,37,2,1,None,34.16,0.828,1.0,0.896,0.924,Running,None,Corrective,2025-11-11,2.118,42.49,5.9,12.613,OP-005,In-Progress
2025-11-08 11:45:00,FRA-PLANT-01,Line-A,Shift-1,P-Gadget,WO-20251108-7195,67,10,0,0,None,39.32,0.303,0.444,0.704,0.968,Maintenance,Inspection,Calibration,2025-11-09,0.75,35.11,5.07,5.965,OP-020,On-Hold
2025-11-08 11:45:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-6172,59,58,1,1,Scratch,32.74,1.0,1.0,1.091,0.973,Running,None,Preventive,2025-11-15,2.136,36.26,6.82,11.385,OP-005,In-Progress
2025-11-08 11:45:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251108-8156,55,4,0,0,None,37.76,0.784,0.812,1.001,0.964,Maintenance,Calibration,Calibration,2025-11-22,1.211,33.02,5.86,6.262,OP-010,On-Hold
2025-11-08 12:00:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251108-9890,57,17,0,0,None,38.56,0.398,0.41,0.982,0.989,Idle,Quality Hold,Preventive,2025-11-22,1.345,31.75,5.12,5.766,OP-017,In-Progress
2025-11-08 12:00:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251108-6493,71,73,2,1,None,27.5,1.0,1.0,1.082,0.961,Running,None,Preventive,2025-11-15,2.042,42.45,6.42,12.634,OP-005,Completed
2025-11-08 12:00:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251108-1313,59,61,2,1,Dimensions,40.77,0.844,1.0,0.874,0.966,Running,None,Corrective,2025-11-08,1.485,40.17,6.52,11.84,OP-010,Completed
2025-11-08 12:15:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-4078,45,44,2,2,None,42.59,1.0,1.0,1.062,0.946,Running,None,Corrective,2025-11-15,2.055,37.56,6.85,12.07,OP-006,In-Progress
2025-11-08 12:15:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251108-4852,41,36,1,0,None,28.74,0.896,1.0,0.944,0.949,Running,None,Inspection,2025-11-11,1.866,37.21,7.1,11.242,OP-010,In-Progress
2025-11-08 12:15:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251108-9982,63,62,3,2,None,44.41,0.729,1.0,0.77,0.947,Running,None,Preventive,2025-11-11,2.569,37.6,6.78,11.862,OP-017,In-Progress
2025-11-08 12:30:00,FRA-PLANT-01,Line-A,Shift-1,P-Gadget,WO-20251108-7377,46,43,2,1,None,40.61,0.933,1.0,0.98,0.952,Running,None,Calibration,2025-11-09,2.354,39.99,7.15,13.13,OP-008,In-Progress
2025-11-08 12:30:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-5342,74,76,1,0,None,42.41,0.823,1.0,0.84,0.98,Running,None,Preventive,2025-11-15,2.98,38.88,6.68,11.815,OP-009,Completed
2025-11-08 12:30:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251108-3376,43,39,2,1,None,37.85,0.778,1.0,0.827,0.941,Running,None,Calibration,2025-11-10,1.983,37.87,6.09,11.497,OP-016,In-Progress
2025-11-08 12:45:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251108-7186,60,51,3,3,None,25.75,0.956,1.0,1.022,0.935,Running,None,Corrective,2025-11-09,2.091,41.68,6.32,10.864,OP-010,In-Progress
2025-11-08 12:45:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-3584,78,69,2,1,Misalignment,42.04,0.831,1.0,0.859,0.968,Running,None,Inspection,2025-11-15,2.01,36.14,6.74,12.148,OP-002,In-Progress
2025-11-08 12:45:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251108-7437,79,70,2,1,None,30.97,0.837,1.0,0.867,0.966,Running,None,Corrective,2025-11-15,1.527,39.12,6.32,12.396,OP-009,In-Progress
2025-11-08 13:00:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-4106,70,69,2,1,None,37.33,0.991,1.0,1.022,0.97,Running,None,Preventive,2025-11-15,2.341,37.61,6.99,11.134,OP-016,In-Progress
2025-11-08 13:00:00,FRA-PLANT-01,Line-B,Shift-1,P-Assembly,WO-20251108-8897,53,51,1,0,None,25.35,0.933,1.0,0.954,0.979,Running,None,Preventive,2025-11-11,1.428,38.66,6.66,12.397,OP-006,In-Progress
2025-11-08 13:00:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251108-6869,69,4,0,0,None,39.95,0.319,0.41,0.799,0.973,Maintenance,Inspection,Preventive,2025-11-10,0.496,34.39,5.47,5.917,OP-018,On-Hold
2025-11-08 13:15:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251108-9562,43,6,0,0,None,27.22,0.773,0.826,1.004,0.931,Maintenance,Inspection,Corrective,2025-11-09,0.87,32.58,5.02,6.384,OP-011,On-Hold
2025-11-08 13:15:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-9426,78,77,2,2,None,39.71,0.995,1.0,1.026,0.97,Running,None,Preventive,2025-11-09,2.082,38.14,6.44,11.938,OP-009,In-Progress
2025-11-08 13:15:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251108-9369,74,64,0,0,None,41.22,0.89,1.0,0.901,0.988,Running,None,Corrective,2025-11-22,1.888,38.61,6.03,12.476,OP-007,In-Progress
2025-11-08 13:30:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251108-2113,73,70,3,3,None,26.11,0.984,1.0,1.029,0.955,Running,None,Corrective,2025-11-09,2.358,33.76,6.77,13.152,OP-015,In-Progress
2025-11-08 13:30:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251108-6789,53,55,3,2,None,25.29,0.681,1.0,0.731,0.932,Running,None,Preventive,2025-11-09,2.315,38.61,6.56,12.196,OP-015,Completed
2025-11-08 13:30:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251108-5020,51,52,2,2,None,40.0,1.0,1.0,1.07,0.958,Running,None,Corrective,2025-11-10,1.623,34.12,6.33,12.44,OP-003,Completed
2025-11-08 13:45:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251108-9500,64,62,3,3,Paint,33.16,0.848,1.0,0.893,0.949,Running,None,Preventive,2025-11-09,2.212,38.55,6.8,13.035,OP-016,In-Progress
2025-11-08 13:45:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251108-3621,72,67,1,0,Paint,29.27,0.891,1.0,0.914,0.974,Running,None,Preventive,2025-11-08,2.33,36.02,6.78,12.41,OP-007,In-Progress
2025-11-08 13:45:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251108-9995,45,38,2,1,None,38.94,0.771,1.0,0.816,0.945,Running,None,Preventive,2025-11-09,2.09,36.74,5.64,10.969,OP-001,In-Progress
2025-11-08 14:00:00,FRA-PLANT-01,Line-A,Shift-2,P-Assembly,WO-20251108-6337,70,69,2,1,None,27.64,0.778,1.0,0.802,0.971,Running,None,Inspection,2025-11-15,1.908,39.56,6.34,10.856,OP-003,In-Progress
2025-11-08 14:00:00,FRA-PLANT-01,Line-B,Shift-2,P-Gadget,WO-20251108-1452,71,22,0,0,None,44.11,0.67,0.699,0.991,0.967,Idle,Quality Hold,Inspection,2025-11-08,1.4,31.63,5.08,5.939,OP-009,In-Progress
2025-11-08 14:00:00,FRA-PLANT-01,Line-C,Shift-2,P-Assembly,WO-20251108-1209,79,77,3,3,Paint,44.91,0.923,1.0,0.968,0.953,Running,None,Inspection,2025-11-22,1.888,41.16,6.82,13.038,OP-018,In-Progress
2025-11-08 14:15:00,FRA-PLANT-01,Line-A,Shift-2,P-Assembly,WO-20251108-9680,72,72,2,1,None,43.71,0.928,1.0,0.965,0.963,Running,None,Preventive,2025-11-09,2.117,34.85,6.86,12.687,OP-019,Completed
2025-11-08 14:15:00,FRA-PLANT-01,Line-B,Shift-2,P-Assembly,WO-20251108-5957,53,51,3,3,None,28.09,0.675,1.0,0.722,0.935,Running,None,Preventive,2025-11-08,1.751,37.95,6.44,12.024,OP-005,In-Progress
2025-11-08 14:15:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251108-7770,66,67,4,3,None,41.27,1.0,1.0,1.092,0.927,Running,None,Preventive,2025-11-11,2.44,35.92,5.7,12.657,OP-017,Completed
2025-11-08 14:30:00,FRA-PLANT-01,Line-A,Shift-2,P-Gadget,WO-20251108-5710,73,75,2,2,Scratch,36.57,0.701,1.0,0.724,0.969,Running,None,Inspection,2025-11-09,1.686,37.55,6.52,12.673,OP-008,Completed
2025-11-08 14:30:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251108-6785,78,81,3,3,None,27.59,0.834,1.0,0.875,0.953,Running,None,Corrective,2025-11-15,1.947,35.31,6.31,12.477,OP-006,Completed
